interval_method,interval_level,interval_level_pct,model,horizon_steps,horizon_hours,horizon_label,fold_id,n_rows,empirical_coverage,mean_width_norm,median_width_norm,mean_width_kw_250,median_width_kw_250,mean_interval_score_norm,coverage_error
ConformalStyle_ModelHorizon,0.8,80,RandomForest,2,1.0,1 h,2,615,0.6780487804878049,0.05732780046354254,0.05992514918989106,14.331950115885636,14.981287297472765,0.18155060520460892,-0.12195121951219512
ConformalStyle_ModelHorizon,0.8,80,RandomForest,2,1.0,1 h,3,652,0.549079754601227,0.05962730467501148,0.06323765757688998,14.906826168752868,15.809414394222495,0.2645258327521813,-0.250920245398773
ConformalStyle_ModelHorizon,0.8,80,RandomForest,2,1.0,1 h,4,688,0.752906976744186,0.08199285401183229,0.0913091073930215,20.498213502958073,22.827276848255377,0.16861997995770875,-0.04709302325581399
ConformalStyle_ModelHorizon,0.8,80,RandomForest,2,1.0,1 h,5,724,0.8770718232044199,0.06932234775562413,0.07819983238334884,17.33058693890603,19.54995809583721,0.11504964361270448,0.07707182320441985
ConformalStyle_ModelHorizon,0.8,80,RandomForest,4,2.0,2 h,1,568,0.7711267605633803,0.09010590705186418,0.09369817745450587,22.52647676296604,23.424544363626467,0.19003191733381586,-0.02887323943661979
ConformalStyle_ModelHorizon,0.8,80,RandomForest,4,2.0,2 h,2,604,0.6738410596026491,0.06927748145700025,0.07301645253786462,17.319370364250062,18.254113134466156,0.21398120038029947,-0.12615894039735098
ConformalStyle_ModelHorizon,0.8,80,RandomForest,4,2.0,2 h,3,639,0.5805946791862285,0.07418708288592657,0.07973996047308218,18.54677072148164,19.934990118270544,0.35684341243548806,-0.2194053208137715
ConformalStyle_ModelHorizon,0.8,80,RandomForest,4,2.0,2 h,4,674,0.7462908011869436,0.09538579618407121,0.10780040058726892,23.846449046017803,26.95010014681723,0.2633064432599259,-0.05370919881305647
ConformalStyle_ModelHorizon,0.8,80,RandomForest,4,2.0,2 h,5,710,0.8830985915492958,0.08705858978089823,0.10057221550087127,21.764647445224558,25.143053875217817,0.11396912121717964,0.08309859154929577
ConformalStyle_ModelHorizon,0.8,80,RandomForest,8,4.0,4 h,1,546,0.73992673992674,0.10750166943129398,0.11106069611014363,26.875417357823494,27.765174027535906,0.2703299471728145,-0.06007326007326008
ConformalStyle_ModelHorizon,0.8,80,RandomForest,8,4.0,4 h,2,580,0.6879310344827586,0.09253040012986159,0.09652005426473165,23.132600032465398,24.13001356618291,0.3275884756500622,-0.11206896551724144
ConformalStyle_ModelHorizon,0.8,80,RandomForest,8,4.0,4 h,3,614,0.5814332247557004,0.1028628441238329,0.11058377847904197,25.715711030958225,27.645944619760492,0.8789149492943236,-0.21856677524429968
ConformalStyle_ModelHorizon,0.8,80,RandomForest,8,4.0,4 h,4,649,0.7149460708782742,0.1187130039016978,0.12836761093557641,29.67825097542445,32.0919027338941,0.7718709920789225,-0.08505392912172582
ConformalStyle_ModelHorizon,0.8,80,RandomForest,8,4.0,4 h,5,683,0.8667642752562226,0.10696235477177402,0.11711504040407278,26.740588692943504,29.278760101018193,0.24389492367264273,0.06676427525622253
ConformalStyle_ModelHorizon,0.8,80,Ridge,1,0.5,30 min,1,585,0.7726495726495727,0.06918595413294742,0.07138295820086116,17.296488533236857,17.84573955021529,0.1437194320017278,-0.027350427350427364
ConformalStyle_ModelHorizon,0.8,80,Ridge,1,0.5,30 min,2,621,0.7037037037037037,0.04925929603707327,0.05105904160175809,12.314824009268317,12.764760400439522,0.149886669427434,-0.09629629629629632
